search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Amaranthus spinosus L.,a40a6f02-e1c5-424d-bfda-4dabdf35aa69,urn:catalog:inpa:herbarium:38646,64649,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,amazonas,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,a569cbed-58bf-4d83-b0e8-7e6adde70e44,urn:catalog:mo:tropicos:3424088,3424088,amaranthaceae,amaranthus,amaranthus spinosus l.,paraguay,NA,NA,NA,1928-11-06,pedro jörgensen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1928
Amaranthus spinosus L.,a652e118-cc78-46d6-94f9-08a6312103f8,urn:catalog:inpa:herbarium:125927,122621,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,pará,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,a762d72b-71e4-4c11-95e4-e762aad6a95e,urn:catalog:jbrj:rb:1226415,rb01226415,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,NA,NA,NA,"carauta, j.p.p.; g.m.f. peixoto 337",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,abafd1fc-b8e0-4a97-b0ca-c99c85e9506d,60b2b4d9-cf20-4cb0-93e8-12476a949c34,v0437173f,amaranthaceae,amaranthus,amaranthus spinosus l.,argentina,NA,-64.9208,-35.3869,NA,s. venturi,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Amaranthus spinosus L.,adae6c16-35fd-4be7-af72-87147aeec212,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05002996,p05002996,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,goiás,NA,NA,NA,"philcox, d.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Amaranthus spinosus L.,ae2c892e-23cb-4a2b-a10f-e42b33d10cfe,urn:catalog:jbrj:rb:38165,rb00038165,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,amazonas,NA,NA,NA,a.p.duarte,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,b0352eb1-752b-4fe8-a01c-cba108915ff3,urn:catalog:inpa:herbarium:76126,109109,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,amazonas,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,b0b71c7e-6636-4c29-aa0b-7c058f72554f,urn:catalog:jbrj:rb:1338673,rb01338673,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,minas gerais,NA,NA,NA,izabella,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,bccc9da1-a468-4563-be7e-2deac9eb2b44,e17ad118-f3b1-45ee-ad2d-b21b5f4de10e,v0437172f,amaranthaceae,amaranthus,amaranthus spinosus l.,argentina,NA,-64.9208,-35.3869,NA,t. meyer,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Amaranthus spinosus L.,bff3e0a2-fe7e-4d12-99f1-bc833070384b,urn:catalog:inpa:herbarium:4324,260,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,amazonas,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,c5a055d0-cc12-4c02-9cb9-5b85411a2897,2e318ce1-af01-401f-9223-588fca59b97a,v0437130f,amaranthaceae,amaranthus,amaranthus spinosus l.,argentina,NA,-64.9208,-35.3869,NA,r. o. vanni & et al.,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Amaranthus spinosus L.,c72bbc28-6edd-44c1-921d-a15431751327,urn:catalog:jbrj:rb:887961,rb00887961,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,-42.8586111,-22.6416666,NA,a. rodarte,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,ccee6510-6668-4ec3-88b7-8a192c05476f,urn:catalog:mo:tropicos:3267383,3267383,amaranthaceae,amaranthus,amaranthus spinosus l.,paraguay,itapúa,NA,NA,1982-09-10,edith lurvey,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
Amaranthus spinosus L.,cdcc254a-3b35-4da6-962a-66f2e53725f8,urn:catalog:jbrj:rb:1437729,rb01437729,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,pernambuco,-3.0016667,-8.4652778,NA,"m.r.l. constantino; p.r.a. de souza, l.p.b santos",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,ce21d1ee-0933-462b-b953-e616320271e5,urn:catalog:inpa:herbarium:199988,11121,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,acre,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,d17d8550-f800-44d8-9447-f3435e74fe18,urn:catalog:jbrj:rb:1453785,rb01453785,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,-42.9577778,-22.3902777,NA,l.c. de moura,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,d71d2d8f-e031-4259-adf0-0cd9e829aee5,urn:catalog:jbrj:rb:1226421,rb01226421,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,NA,NA,NA,"casari,m.b.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,d723d668-3fdb-4d7d-b46f-dc864f990fe0,urn:catalog:inpa:herbarium:185465,68692,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,pará,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,d8c3829a-f15c-4c01-8c5a-c2b9dbd0fa2a,da25e684-4f99-4fa0-ad29-14ee0f588d09,v0437171f,amaranthaceae,amaranthus,amaranthus spinosus l.,argentina,NA,-64.9208,-35.3869,NA,a. l. cabrera,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Amaranthus spinosus L.,dfa7dde4-ee39-48c0-9d5c-7eb57848c5be,urn:catalog:jbrj:rb:1226417,rb01226417,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,NA,NA,NA,"castellanos,a.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,e01b7357-2904-4968-9d73-348a983170f2,urn:catalog:inpa:herbarium:132898,24069,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,acre,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaranthus spinosus L.,e198ebdf-c4fa-4a78-8a20-d744cb867557,urn:catalog:jbrj:rb:38173,rb00038173,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,NA,NA,NA,l. mautone; márcia vieira,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,e4f5d213-eb7a-4ba7-a0cc-a8552d3536c2,urn:catalog:jbrj:rb:1226416,rb01226416,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio de janeiro,NA,NA,NA,"carauta, j.p.p.; e.s.f. rocha 235, e.a.m. lins 199, d.s. souza",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,e66e18fd-817c-451d-89e8-9655010ff0b4,urn:catalog:jbrj:rb:1226418,rb01226418,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,santa catarina,NA,NA,NA,"castellanos,a.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,e9c0bd92-6911-406e-a4d6-3d0aeb4e3a77,urn:catalog:mo:tropicos:3422118,3422118,amaranthaceae,amaranthus,amaranthus spinosus l.,argentina,tucumán,NA,NA,1930-05-08,santiago venturi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1930
Amaranthus spinosus L.,eba140b4-d9a2-4bef-b83c-a3b55e504568,urn:catalog:jbrj:rb:1301804,rb01301804,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,rio grande do norte,-38.1602778,-6.4830556,NA,"silva, a. f",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,eff17411-1096-4238-b5d3-efbacb48232b,https://data.biodiversitydata.nl/naturalis/specimen/u.1054892,u.1054892,amaranthaceae,amaranthus,amaranthus spinosus l.,argentina,NA,NA,NA,NA,meyer t,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Amaranthus spinosus L.,f085ae73-51c3-4758-ab17-1248a2b1ff2b,urn:catalog:jbrj:rb:1144550,rb01144550,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,mato grosso,NA,NA,NA,windisch,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,f8166d6c-de3f-4e8b-9012-3edadf58027a,urn:catalog:jbrj:rb:1226411,rb01226411,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,pernambuco,NA,NA,NA,"pinto,g.c.p.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaranthus spinosus L.,fbd960f4-1c70-48ee-bc2e-3bb6772e49eb,urn:catalog:mo:tropicos:3422355,3422355,amaranthaceae,amaranthus,amaranthus spinosus l.,paraguay,caazapá,-55.33333,-25.16666,1988-12-05,fátima mereles,5386d272-06c6-4027-b5d5-d588c2afe5e5,1988
Amaranthus spinosus L.,fefbfe43-eed0-4181-8291-115f0bc4170d,urn:catalog:jbrj:rb:709812,rb00709812,amaranthaceae,amaranthus,amaranthus spinosus l.,brasil,pernambuco,NA,NA,NA,a.m. miranda,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Amaryllis belladonna L.,11226594-39c3-45f0-92eb-c11def8d1ec3,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054699,p02054699,amaryllidaceae,amaryllis,amaryllis belladonna l.,brasil,minas gerais,NA,NA,NA,"saint-hilaire, a. de",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Amaryllis belladonna L.,5043fbf6-0091-4493-8478-d454108b5cef,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054689,p02054689,amaryllidaceae,amaryllis,amaryllis belladonna l.,brasil,minas gerais,NA,NA,NA,"glaziou, a.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Amaryllis belladonna L.,9f283390-fbf9-40bf-9fc4-09f491b737bb,urn:catalog:inpa:herbarium:104211,200018,amaryllidaceae,amaryllis,amaryllis belladonna l.,brasil,roraima,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Amaryllis belladonna L.,e035c0dd-c27e-4c14-9984-fcf9b82d1ec7,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054698,p02054698,amaryllidaceae,amaryllis,amaryllis belladonna l.,brasil,rio de janeiro,NA,NA,NA,"saint-hilaire, a.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Amaryllis belladonna L.,e8b04d77-6d18-4549-9953-adc0109841b9,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054694,p02054694,amaryllidaceae,amaryllis,amaryllis belladonna l.,brasil,minas gerais,NA,NA,NA,"saint-hilaire, a. de",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Ammi majus L.,13bfdd1b-0fdf-4746-a5d7-386f1582ab0a,urn:catalog:mo:tropicos:3320858,3320858,apiaceae,ammi,ammi majus l.,argentina,buenos aires,NA,NA,2004-10-28,s. torres robles|pablo m. simón|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Ammi majus L.,1a105006-ce86-49fc-b1b5-608488ae0b44,s:vascularplants:s-pl-3115,s-pl-3115,apiaceae,ammi,ammi majus l.,argentina,NA,NA,NA,NA,m. villafane,fc014977-92f7-47fd-92d7-b609c39d8212,NA
Ammi majus L.,1ab9d494-8800-48e0-90a0-c823f5fcb320,urn:catalog:mo:tropicos:100727269,100727269,apiaceae,ammi,ammi majus l.,argentina,buenos aires,NA,NA,1939-12-21,angel l. cabrera,5386d272-06c6-4027-b5d5-d588c2afe5e5,1939
Ammi majus L.,21ed279a-c184-4877-af57-45bf410d6541,urn:catalog:jbrj:rb:1348819,rb01348819,apiaceae,ammi,ammi majus l.,brasil,minas gerais,NA,NA,NA,l. krieger,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi majus L.,2ae4daf9-691e-4e2a-adce-acbe51b0a7c9,urn:catalog:mo:tropicos:3360658,3360658,apiaceae,ammi,ammi majus l.,paraguay,itapúa,NA,NA,1981-04-09,edith lurvey,5386d272-06c6-4027-b5d5-d588c2afe5e5,1981
Ammi majus L.,39020b3f-00c5-499e-a6b2-f03c406f2229,urn:catalog:mo:tropicos:3361005,3361005,apiaceae,ammi,ammi majus l.,argentina,tucumán,NA,NA,1952-04-09,e. pedersen|jan p.k. hjerting,5386d272-06c6-4027-b5d5-d588c2afe5e5,1952
Ammi majus L.,43fb314c-14af-47ff-bd29-53b9004f1c93,https://data.biodiversitydata.nl/naturalis/specimen/u.1082980,u.1082980,apiaceae,ammi,ammi majus l.,argentina,NA,NA,NA,NA,rodriguez jm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Ammi majus L.,561b3ae5-8155-4664-87d8-38dabec4ccb1,urn:catalog:mo:tropicos:3360051,3360051,apiaceae,ammi,ammi majus l.,argentina,buenos aires,NA,NA,1947-04-09,e. conde,5386d272-06c6-4027-b5d5-d588c2afe5e5,1947
Ammi majus L.,6097a324-79b9-40a7-8d2b-db885dfc74f6,urn:catalog:mo:tropicos:3360548,3360548,apiaceae,ammi,ammi majus l.,argentina,tucumán,NA,NA,1945-04-09,alberto r. cuezzo,5386d272-06c6-4027-b5d5-d588c2afe5e5,1945
Ammi majus L.,6d7ba05b-630c-4018-968d-dbb372fa18ca,urn:catalog:jbrj:rb:439371,rb00439371,apiaceae,ammi,ammi majus l.,brasil,rio de janeiro,NA,NA,NA,o.c. góes; d. constantino,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi majus L.,8e587c86-4b07-402e-af69-f8535480f57c,urn:catalog:mo:tropicos:3360426,3360426,apiaceae,ammi,ammi majus l.,argentina,córdoba,NA,NA,1955-04-09,armando t. hunziker,5386d272-06c6-4027-b5d5-d588c2afe5e5,1955
Ammi majus L.,8fcce018-366d-4120-bfc5-f67551a9f1ee,urn:catalog:mo:tropicos:3361119,3361119,apiaceae,ammi,ammi majus l.,argentina,NA,NA,NA,1974-12-19,anonymous,5386d272-06c6-4027-b5d5-d588c2afe5e5,1974
Ammi majus L.,9ab8d3fb-f671-4b87-93fa-24c02da12fc4,urn:catalog:mo:tropicos:3361734,3361734,apiaceae,ammi,ammi majus l.,argentina,córdoba,NA,NA,1925-03-09,w. lossen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1925
Ammi majus L.,a72ff27a-67e6-4eb8-9a4f-197f6ef83e17,urn:catalog:jbrj:rb:439368,rb00439368,apiaceae,ammi,ammi majus l.,brasil,paraíba,NA,NA,NA,jayme m. vasconcellos,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi majus L.,afa6cd78-d499-4ed8-a53e-dec18b23ae8e,urn:catalog:jbrj:rb:1345080,rb01345080,apiaceae,ammi,ammi majus l.,brasil,minas gerais,NA,NA,NA,izabella,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi majus L.,bc5b94e0-acc1-4719-93cc-2280a63b663e,urn:catalog:mo:tropicos:3360739,3360739,apiaceae,ammi,ammi majus l.,paraguay,alto paraná,NA,NA,1982-04-09,f. javier fernández casas,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
Ammi majus L.,c5659f36-498a-4454-961f-4a0cccbda012,https://data.biodiversitydata.nl/naturalis/specimen/l.2569173,l.2569173,apiaceae,ammi,ammi majus l.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Ammi majus L.,cddb8607-8ce8-4b8c-91dd-7c663924f593,urn:catalog:mo:tropicos:3361214,3361214,apiaceae,ammi,ammi majus l.,argentina,tucumán,NA,NA,1947-04-09,a.m. ruiz huidobro,5386d272-06c6-4027-b5d5-d588c2afe5e5,1947
Ammi visnaga (L.) Lam.,03fd674c-1841-4f88-8656-62e038d1e55d,urn:catalog:jbrj:rb:1385573,rb01385573,apiaceae,visnaga,ammi visnaga (l.) lam.,brasil,santa catarina,-52.3894444,-26.8744445,NA,"funez, l.a.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi visnaga (L.) Lam.,12f72e38-3958-4300-8bb3-fb2c45b58b1a,urn:catalog:mo:tropicos:3361469,3361469,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,misiones,NA,NA,1946-04-09,g.j. schwarz,5386d272-06c6-4027-b5d5-d588c2afe5e5,1946
Ammi visnaga (L.) Lam.,18f36b79-2142-4480-b87c-1a0b8c0fba82,urn:catalog:mo:tropicos:3362180,3362180,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,santa fé,NA,NA,1985-04-09,josé f. pensiero|c. faurie,5386d272-06c6-4027-b5d5-d588c2afe5e5,1985
Ammi visnaga (L.) Lam.,19d980cb-7742-437d-b555-99533716e5bf,urn:catalog:mo:tropicos:100506419,100506419,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,buenos aires,-59.8,-35.6166667,2007-01-20,maría e. múlgura|m.a. romero,5386d272-06c6-4027-b5d5-d588c2afe5e5,2007
Ammi visnaga (L.) Lam.,1b8c9e05-9b01-4fbd-94ff-cdff39039d35,urn:catalog:mo:tropicos:3362583,3362583,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,entre ríos,NA,NA,1987-04-09,emilio a. ulibarri|d.c. miconi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1987
Ammi visnaga (L.) Lam.,1dd7ec8b-5d87-420b-bf96-d5091d231f97,urn:catalog:mo:tropicos:3361962,3361962,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,córdoba,NA,NA,1952-04-09,armando t. hunziker,5386d272-06c6-4027-b5d5-d588c2afe5e5,1952
Ammi visnaga (L.) Lam.,1ee70455-3482-40f2-8630-8e44b9c795c5,urn:catalog:jbrj:rb:439396,rb00439396,apiaceae,visnaga,ammi visnaga (l.) lam.,brasil,rio grande do sul,NA,NA,NA,"larocca, j.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi visnaga (L.) Lam.,30954ce3-d0ff-4627-8677-cd385554c680,urn:catalog:mo:tropicos:100727288,100727288,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,santiago del estero,-64.0780556,-29.234166599999998,1981-12-20,emilio a. ulibarri,5386d272-06c6-4027-b5d5-d588c2afe5e5,1981
Ammi visnaga (L.) Lam.,4d9a6180-7382-43d9-98d6-8abf8ab4a48b,urn:catalog:mo:tropicos:3362203,3362203,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,santiago del estero,NA,NA,1946-04-09,j.luna risso,5386d272-06c6-4027-b5d5-d588c2afe5e5,1946
Ammi visnaga (L.) Lam.,5735f084-d9f8-4075-8a0d-f91e10360b94,urn:catalog:mo:tropicos:3362370,3362370,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,buenos aires,NA,NA,1938-12-03,walter j. eyerdam|alan a. beetle,5386d272-06c6-4027-b5d5-d588c2afe5e5,1938
Ammi visnaga (L.) Lam.,61bb203b-1131-47de-8776-e948525a41c3,https://data.biodiversitydata.nl/naturalis/specimen/l.2569137,l.2569137,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Ammi visnaga (L.) Lam.,672f58ca-3de6-46df-ba40-205429921bbe,urn:catalog:mo:tropicos:3362278,3362278,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,córdoba,NA,NA,1946-04-09,s.a. pierotti,5386d272-06c6-4027-b5d5-d588c2afe5e5,1946
Ammi visnaga (L.) Lam.,771b94fa-1c00-4fa2-919a-d8cb433d6d7a,urn:catalog:mo:tropicos:3361644,3361644,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,buenos aires,NA,NA,1937-04-09,j. valencia,5386d272-06c6-4027-b5d5-d588c2afe5e5,1937
Ammi visnaga (L.) Lam.,792ad563-a930-4882-a544-4c0d435541c2,urn:catalog:mo:tropicos:3362063,3362063,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,tucumán,NA,NA,1946-04-09,a.m. ruiz huidobro,5386d272-06c6-4027-b5d5-d588c2afe5e5,1946
Ammi visnaga (L.) Lam.,a359098c-3da6-4206-bf26-61468e9ae0d5,https://data.biodiversitydata.nl/naturalis/specimen/u.1082986,u.1082986,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,NA,NA,NA,NA,o'donell ca; rodriguez jm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Ammi visnaga (L.) Lam.,b3fe7b40-b7c5-4199-bf14-53b75b98db89,urn:catalog:jbrj:rb:1285127,rb01285127,apiaceae,visnaga,ammi visnaga (l.) lam.,brasil,NA,NA,NA,NA,"carauta,j.p.p.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Ammi visnaga (L.) Lam.,bead3fdd-af48-46a7-b8d3-318dfe94ea5b,urn:catalog:mo:tropicos:3362702,3362702,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,buenos aires,NA,NA,1973-04-09,osvaldo boelcke|et al.,5386d272-06c6-4027-b5d5-d588c2afe5e5,1973
Ammi visnaga (L.) Lam.,c4305a5c-d430-4bab-877c-8a9d0cdaecc1,https://data.biodiversitydata.nl/naturalis/specimen/u.1082985,u.1082985,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,NA,NA,NA,NA,unreadable,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Ammi visnaga (L.) Lam.,c970545a-900a-4a24-8e9e-eeab8a051508,urn:catalog:mo:tropicos:3361590,3361590,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,córdoba,NA,NA,1974-01-26,jim conrad,5386d272-06c6-4027-b5d5-d588c2afe5e5,1974
Ammi visnaga (L.) Lam.,d18454ef-5362-4aa9-9549-1ab16e29779a,urn:catalog:mo:tropicos:3362411,3362411,apiaceae,visnaga,ammi visnaga (l.) lam.,paraguay,amambay,NA,NA,1979-10-19,keiichi mizoguchi|tadashi sano,5386d272-06c6-4027-b5d5-d588c2afe5e5,1979
Ammi visnaga (L.) Lam.,e62eb532-e164-4c02-a05b-8a2291e10775,urn:catalog:mo:tropicos:2704370,2704370,apiaceae,visnaga,ammi visnaga (l.) lam.,argentina,mendoza,NA,NA,1936-01-04,ynés mexia,5386d272-06c6-4027-b5d5-d588c2afe5e5,1936
Ammophila arenaria (L.) Link,1071baec-4a4e-4b3c-bacf-3ec6d5f7f732,urn:catalog:mo:tropicos:100747718,100747718,poaceae,ammophila,ammophila arenaria (l.) link,argentina,santa cruz,NA,NA,1988-02-08,zulma e. rúgolo de agrasar,5386d272-06c6-4027-b5d5-d588c2afe5e5,1988
Ammophila arenaria (L.) Link,dfef4d08-e148-4e50-a1de-192705c0f2be,urn:catalog:mo:tropicos:100329032,100329032,poaceae,ammophila,ammophila arenaria (l.) link,argentina,mendoza,-69.8416666,-35.5211111,2008-11-25,osvaldo morrone,5386d272-06c6-4027-b5d5-d588c2afe5e5,2008
Ammophila arenaria (L.) Link,ff6ec9c5-dc1f-40fc-95e8-1a6557fbb1a1,urn:catalog:mo:tropicos:2816573,2816573,poaceae,ammophila,ammophila arenaria (l.) link,argentina,buenos aires,NA,NA,1973-04-09,* ciolfi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1973
Amorpha fruticosa L.,11b15957-432b-4df4-891f-700a2b03b5d3,urn:catalog:mo:tropicos:2848111,2848111,fabaceae,amorpha,amorpha fruticosa l.,argentina,buenos aires,NA,NA,1981-10-27,emilio a. ulibarri|maría e. múlgura,5386d272-06c6-4027-b5d5-d588c2afe5e5,1981
Amorpha fruticosa L.,545a3522-c581-4447-9785-d73b673dd2a4,urn:catalog:mo:tropicos:2848102,2848102,fabaceae,amorpha,amorpha fruticosa l.,argentina,buenos aires,NA,NA,1928-12-16,arturo e. burkart,5386d272-06c6-4027-b5d5-d588c2afe5e5,1928
Amorpha fruticosa L.,869bbb41-64cc-4737-a449-d7f14cbabbf3,urn:catalog:mo:tropicos:2848113,2848113,fabaceae,amorpha,amorpha fruticosa l.,argentina,entre ríos,NA,NA,1963-12-16,a. suero,5386d272-06c6-4027-b5d5-d588c2afe5e5,1963
Amorpha fruticosa L.,a6615cb1-ff47-43be-a1ea-fd268a0f2d58,urn:catalog:mo:tropicos:100146704,100146704,fabaceae,amorpha,amorpha fruticosa l.,argentina,buenos aires,NA,NA,2006-09-11,julio a. hurrell,5386d272-06c6-4027-b5d5-d588c2afe5e5,2006
Amorpha fruticosa L.,b733bd88-8f91-45d9-8a3a-7616fad785dd,urn:catalog:mo:tropicos:2848107,2848107,fabaceae,amorpha,amorpha fruticosa l.,argentina,entre ríos,NA,NA,1976-11-09,rosa guaglianone|i. casabona|d. cutler|a.d. rotman,5386d272-06c6-4027-b5d5-d588c2afe5e5,1976
Amorpha fruticosa L.,e6c17756-058f-4962-9d78-b72211b34298,urn:catalog:mo:tropicos:100703961,100703961,fabaceae,amorpha,amorpha fruticosa l.,argentina,buenos aires,NA,NA,2008-10-07,f. buet,5386d272-06c6-4027-b5d5-d588c2afe5e5,2008
Amorpha fruticosa L.,ef16a29f-0889-42ee-bbf8-589d5452ce7d,urn:catalog:mo:tropicos:100147389,100147389,fabaceae,amorpha,amorpha fruticosa l.,argentina,buenos aires,NA,NA,2006-12-16,julio a. hurrell,5386d272-06c6-4027-b5d5-d588c2afe5e5,2006
Anagallis arvensis L.,059cdff2-05a9-466d-9eed-bbfd41da7ffa,urn:catalog:jbrj:rb:322005,rb00322005,primulaceae,anagallis,anagallis arvensis l.,brasil,rio grande do sul,NA,NA,NA,"nunes, v.f.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Anagallis arvensis L.,06186669-4f23-4697-b735-f5af51e70731,urn:catalog:jbrj:rb:1292591,rb01292591,primulaceae,anagallis,anagallis arvensis l.,brasil,NA,NA,NA,NA,bender,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Anagallis arvensis L.,1601ae17-c23b-44ad-bf50-df8988a16179,urn:catalog:jbrj:rb:1292590,rb01292590,primulaceae,anagallis,anagallis arvensis l.,brasil,NA,NA,NA,NA,"araujo,d.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Anagallis arvensis L.,1f8c563c-47f5-427e-aa72-52a2d49bd19d,e815eba9-39d2-4be4-a138-0f9d6a476211,439708,primulaceae,anagallis,anagallis arvensis l.,argentina,córdoba,NA,NA,NA,r. subils,36d35b23-113e-4633-90ec-19d265a3b5f6,NA
Anagallis arvensis L.,27ce8991-1687-427c-b538-f52d5f84a06b,urn:catalog:jbrj:rb:1292592,rb01292592,primulaceae,anagallis,anagallis arvensis l.,brasil,minas gerais,NA,NA,NA,"castellanos,a.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Anagallis arvensis L.,439cefc0-2b02-43b9-8930-b478dbc92222,urn:catalog:mo:tropicos:100191149,100191149,primulaceae,anagallis,anagallis arvensis l.,argentina,buenos aires,NA,NA,2006-10-18,carola r. volponi,5386d272-06c6-4027-b5d5-d588c2afe5e5,2006
