search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Leucaena leucocephala,6a4b5bcd-f21b-453a-9b72-57f023900441,bra:cenargen:cen:104010,104010,fabaceae,leucaena,leucaena leucocephala,argentina,NA,-58.1375,-28.706944,2013-07-18,a. pirondo,0c94911f-6f18-40a2-a0c3-95c845bc41d7,2013
Leucaena leucocephala,7fb06402-8aec-488f-a481-66c80acbfdbe,e1f372a3-a74a-499f-b488-17f01260fc51,asc00048366,fabaceae,leucaena,leucaena leucocephala,colombia,cundinamarca,-74.553726,4.535752,NA,c. johnson,b531ea59-025d-4c29-9d23-99ae75bcd55f,NA
Leucaena leucocephala,cd78bce2-985f-442a-a095-46570e1c0dd9,http://n2t.net/ark:/65665/3f094b6ea-8d59-403e-b8a6-2259d4735b0c,us 3573358,fabaceae,leucaena,leucaena leucocephala,bolivia,la paz,-67.33,-15.58,1989-11-27,r. seidel,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1989
Leucaena leucocephala,f0514bfc-5985-4479-af48-f9a1a0979dee,95f8a07d-1c49-4433-b345-fe52ffd16467,asc00048365,fabaceae,leucaena,leucaena leucocephala,colombia,cundinamarca,-74.7085,4.409606,NA,c. johnson,b531ea59-025d-4c29-9d23-99ae75bcd55f,NA
Leucaena leucocephala,f3b83e48-b86d-41f9-9484-30efd2aa8449,http://n2t.net/ark:/65665/3403ab05a-ac34-46ae-be05-d41d70f42f57,us 3253344,fabaceae,leucaena,leucaena leucocephala,colombia,sucre,-75.65,9.45,1990-09-18,j. betancur & m. berrio,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1990
Leucaena leucocephala,fd533605-7a6f-4067-ad26-9d0968f6887b,http://n2t.net/ark:/65665/3c5463480-18b2-4fec-9847-f887cb039e20,us 3712068,fabaceae,leucaena,leucaena leucocephala,bolivia,santa cruz,-63.19,-17.7694,2008-05-04,m. nee,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2008
Libanothamnus arboreus,06c88112-aaa3-4860-b3f7-fb15735b6e3e,http://n2t.net/ark:/65665/348febd83-598d-4a54-a499-b84944796119,us 2918670,asteraceae,libanothamnus,libanothamnus arboreus,venezuela,mérida,-70.586,8.97277,1978-01-11,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1978
Libanothamnus arboreus,22ea3cdc-3d58-4cdb-b962-8d30587fb2b6,http://n2t.net/ark:/65665/3e205dfbb-2662-4139-8635-3de701f13121,us 3141113,asteraceae,libanothamnus,libanothamnus arboreus,venezuela,mérida,-70.6476,8.83123,1988-06-19,l. j. dorr & l. c. barnett,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Libanothamnus arboreus,7d9bad82-d8f3-4ef8-97c8-bfe58992a764,http://n2t.net/ark:/65665/37e0432aa-4f5b-4c67-8a26-faaa0fff7afb,us 3430805,asteraceae,libanothamnus,libanothamnus arboreus,venezuela,trujillo,-70.1129,9.52302,1999-04-02,r. duno de stefano & r. riina,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Libanothamnus arboreus,e03a8653-6731-4ec1-957b-78d3d32b572f,http://n2t.net/ark:/65665/3e2c9d236-9271-4db6-bb45-c7a79bc86493,us 3430794,asteraceae,libanothamnus,libanothamnus arboreus,venezuela,mérida,-70.1218,9.55435,1999-08-14,"r. riina, r. duno de stefano, r. ghinaglia & r. gonto",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Libanothamnus banksiifolius,1900feb2-7253-4856-905c-7f11bcd9fd86,http://n2t.net/ark:/65665/3b7e10fdf-6cbc-4b17-b04a-251eef91991b,us 2790349,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.5788,8.98642,1976-02-07,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1976
Libanothamnus banksiifolius,425dc44d-1035-4732-8c0d-018d34a0a0a2,http://n2t.net/ark:/65665/39a35dbf0-2790-46be-afe4-1908562142ec,us 2790350,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.5788,8.98642,1976-02-07,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1976
Libanothamnus banksiifolius,81104d80-6c7b-4d6d-b667-f93422a3175d,http://n2t.net/ark:/65665/38e5fbef9-dfd8-4c28-94c2-8a9041d2c9c6,us 2753154,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-71.1786,8.33475,1973-10-11,l. e. ruíz-terán & m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus banksiifolius,8ebd8221-f887-4c9d-966e-906b7d3990cc,http://n2t.net/ark:/65665/3b57c3667-93e9-4b47-9845-9fecc0915a39,us 2693657,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.8461,9.04001,1971-09-16,l. e. ruíz-terán,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1971
Libanothamnus banksiifolius,8f92bac4-692e-449b-85e4-8dbc933a88be,http://n2t.net/ark:/65665/395746014-3888-4cf5-b9b7-783fc96e5a82,us 2902006,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.5005,8.93609,1980-01-15,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1980
Libanothamnus banksiifolius,e1b1dc30-ddfc-4de9-8883-f6da9f734b03,http://n2t.net/ark:/65665/35b2cb03d-5999-429c-aae9-589fd87377a5,us 2790343,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.5788,8.98642,1976-02-07,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1976
Libanothamnus banksiifolius,f777217c-eb14-40eb-9188-79ea88dba3a5,http://n2t.net/ark:/65665/3552eafac-ec63-478e-a687-a7bd7d6487e8,us 2592883a,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.875,9.04838,1969-10-11,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1969
Libanothamnus banksiifolius,fbb409ba-db55-426c-a8e3-d10973a5bef1,http://n2t.net/ark:/65665/3ef8fda4b-bccd-48f8-bb2e-908eab24e1d2,us 2790322,asteraceae,libanothamnus,libanothamnus banksiifolius,venezuela,mérida,-70.5167,8.99591,1976-02-21,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1976
Libanothamnus griffinii,01678ace-bdde-476d-9af1-d338dc2e0392,http://n2t.net/ark:/65665/39b45a2b5-3062-4a25-b710-2dbd79c3e009,us 3036787,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.1833,9.2333,1984-11-22,h. van der werff & f. j. ortega,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Libanothamnus griffinii,016ab6d2-9df9-4e23-b9bf-3891eac24bc3,7f032b09-6bc2-412c-b490-852af938f838,NA,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,estado trujillo,-70.1819,9.24549,NA,"loy r. phillippe, francisco ortega, lee crane, sabina huhndorf & jean schocknecht",f0174bc9-0cca-450e-a941-655d80040139,NA
Libanothamnus griffinii,03ba0e63-0288-4772-b656-03d9e76916b1,http://n2t.net/ark:/65665/304022b5f-d430-4c45-bec9-6592ab90ea2c,us 3317394,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.2,9.2167,1995-07-07,l. j. dorr & l. c. barnett,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Libanothamnus griffinii,15fd175b-0f55-473d-a7b3-f93af82dd141,http://n2t.net/ark:/65665/3d2761108-e3bf-4a83-a04e-129ba1d48a69,us 3445330,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.1936,9.20611,2002-06-25,b. g. stergios & r. caracas,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2002
Libanothamnus griffinii,1f2660e3-1a58-4b5e-b691-58399be925ca,http://n2t.net/ark:/65665/3d530ec0c-63c6-4e47-8e2b-659d1d1325ef,us 3071549,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.1833,9.2333,1984-07-26,"g. a. aymard, f. j. ortega & r. v. moran",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Libanothamnus griffinii,343a3297-f06d-4a47-b223-4fefdc46c96b,http://n2t.net/ark:/65665/3195fa2eb-063d-4b6e-8928-93f94034ac24,us 3459666,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.2083,9.25,2003-09-21,"b. g. stergios, l. j. dorr, k. wurdack & s. m. niño",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2003
Libanothamnus griffinii,5a809341-5980-464f-9c1c-5f19ac902e09,http://n2t.net/ark:/65665/35903bfe0-9689-417b-b06e-0729ba85598c,us 3407714,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.1936,9.20611,2001-06-13,"l. j. dorr, b. g. stergios & s. m. niño",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2001
Libanothamnus griffinii,c05b6a84-2d91-45aa-aaba-1f9c66ba09ee,http://n2t.net/ark:/65665/3db6ddd4d-0f0d-430e-adf3-b47a1643cc4d,us 3232099,asteraceae,libanothamnus,libanothamnus griffinii,venezuela,trujillo,-70.2167,9.2,1990-07-17,"l. j. dorr, l. c. barnett & w. díaz p.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1990
Libanothamnus liscanoanus,089845f7-57ea-45a6-8df4-2e923c9a84fd,http://n2t.net/ark:/65665/306fe9ef1-e2ec-4e0c-aed7-8ea5c9d7c64d,us 3062766,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,NA,-70.1217,9.55639,1985-03-08,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Libanothamnus liscanoanus,0c3ed2af-3671-4945-a64d-8cc64db59ea7,http://n2t.net/ark:/65665/35bd266ae-75c7-4af9-a741-260295c657d7,us 2574342,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,NA,-71.8778,8.24098,1958-01-19,c. e. smith jr. & r. n. jørgensen,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1958
Libanothamnus liscanoanus,28b87678-7765-41d4-b4e7-96c68bdf80d1,http://n2t.net/ark:/65665/3ed703df3-ad0e-44f8-9d26-a1c36e075d37,us 3430779,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,trujillo,-70.1175,9.5733,1999-08-14,"r. riina, r. duno de stefano, r. ghinaglia & r. gonto",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Libanothamnus liscanoanus,2937fddb-60f8-4e28-804a-cb7499f4a9ec,http://n2t.net/ark:/65665/30975ef40-39d9-48af-82b0-b7f784351d98,us 2753526,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,trujillo,-70.1228,9.53416,1971-06-10,l. e. ruíz-terán & m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1971
Libanothamnus liscanoanus,a1a69895-edb6-4e59-aeff-a0fdfc71637d,http://n2t.net/ark:/65665/3d35c1e73-90d8-4f88-90ff-f451f8a3b57f,us 3430798,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,trujillo,-70.1208,9.53314,1999-04-01,r. duno de stefano & r. riina,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Libanothamnus liscanoanus,a94b4c2b-789e-4791-a291-5dc440e4857d,http://n2t.net/ark:/65665/39323da6f-1b8b-44f3-acd4-efb8b2705f51,us 2710071,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,trujillo,-70.1062,9.56359,1970-10-04,l. e. ruíz-terán & m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1970
Libanothamnus liscanoanus,be54186a-51e5-4bd3-8a61-6f4adfa95c29,http://n2t.net/ark:/65665/31ec51601-3e32-4b45-887a-14d1b1ba5b78,us 2902181,asteraceae,libanothamnus,libanothamnus liscanoanus,venezuela,trujillo,-70.1133,9.52772,1973-11-10,m. monasterio,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus lucidus,3d9af33c-0f8e-417b-b933-cb570accdb83,http://n2t.net/ark:/65665/387937676-2707-4fe7-8854-aaaac0734eb7,us 2709968,asteraceae,libanothamnus,libanothamnus lucidus,venezuela,mérida,-71.084,8.56308,1973-02-23,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus lucidus,8fcb1748-ab46-4ff1-895c-af9cbc1c5595,http://n2t.net/ark:/65665/3d4125102-3677-4c12-8672-d0fb394284ad,us 2503136,asteraceae,libanothamnus,libanothamnus lucidus,venezuela,mérida,-71.0208,8.59162,NA,h. g. barclay & p. juajibioy,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Libanothamnus lucidus,eb075b59-cf94-4b81-9374-5d300da05a05,http://n2t.net/ark:/65665/3f56a04e8-a4b4-463b-8692-abc7ee089e79,us 2693577,asteraceae,libanothamnus,libanothamnus lucidus,venezuela,NA,-71.0841,8.56273,1971-02-18,m. lópez figueiras & s. lópez-palacios,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1971
Libanothamnus lucidus,f4d66923-d3f0-4845-bd38-e2774cd600aa,http://n2t.net/ark:/65665/3b3518c0e-7c78-4bb2-824a-0896e0687a09,us 2709971,asteraceae,libanothamnus,libanothamnus lucidus,venezuela,mérida,-71.084,8.56308,1973-02-23,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus lucidus,ff65ca70-c3c1-41f6-8e6e-0996a54d96c7,http://n2t.net/ark:/65665/3421771dc-4750-48d3-8919-d3a68c12f0e1,us 2693650,asteraceae,libanothamnus,libanothamnus lucidus,venezuela,mérida,-71.0139,8.58326,1971-02-27,l. e. ruíz-terán & s. lópez-palacios,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1971
Libanothamnus parvulus,21a18b1e-2710-48c7-87b3-a8c811b9c141,http://n2t.net/ark:/65665/3ed53a967-2b47-48e7-b6e9-587ecf769d24,us 3141116,asteraceae,libanothamnus,libanothamnus parvulus,venezuela,trujillo,-70.1033,9.51305,1988-05-28,"l. j. dorr, l. c. barnett, r. rivero & w. díaz p.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Libanothamnus parvulus,cce88a90-7a88-429e-9697-db6a4d4c996f,http://n2t.net/ark:/65665/360de35dd-fda2-4d1a-b039-110a97354a00,us 3062765,asteraceae,libanothamnus,libanothamnus parvulus,venezuela,NA,-70.1005,9.52717,1985-03-08,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Libanothamnus spectabilis,15794afb-f51b-4fad-a695-68d214e55f0d,http://n2t.net/ark:/65665/387b04c89-e268-4bef-bd70-523d3e101b71,us 2691346,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,NA,-71.2948,8.33195,1973-02-01,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus spectabilis,2ee82afa-f9ba-477b-ab7e-15b1064a171a,http://n2t.net/ark:/65665/35ec10375-276b-4091-bca3-2a8ca31758fb,us 2691344,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.2969,8.32861,1973-02-01,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus spectabilis,7f4b54e2-2bde-4892-a98d-0dcd4506af89,http://n2t.net/ark:/65665/3d60c3047-8cd6-40ad-8060-225b8536bcfe,us 2753652,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.2991,8.32819,1971-12-21,l. e. ruíz-terán & s. lópez-palacios,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1971
Libanothamnus spectabilis,a393da09-7556-43b8-b61e-f2b05a73b735,http://n2t.net/ark:/65665/35a5512b0-2d34-475c-814a-fb99222eed53,us 2709955,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.3046,8.32913,1970-08-13,l. e. ruíz-terán & m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1970
Libanothamnus spectabilis,b3510e94-ec95-418f-815e-49bcccde13d8,http://n2t.net/ark:/65665/3c2a0bc59-86de-4411-948c-fe5d929d4b00,us 2709965,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.2998,8.33111,1967-03-22,m. lópez figueiras,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1967
Libanothamnus spectabilis,cae277d6-94cf-41ef-9760-5f2d052e80c2,http://n2t.net/ark:/65665/3b27c97bd-d43a-4b2d-877a-8353baff9436,us 2691352,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.2986,8.33451,1973-02-01,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus spectabilis,d12d88e8-aef3-4f6d-98c0-b8a3842357d5,http://n2t.net/ark:/65665/32c2e1672-4ee9-4a56-9161-bfa977b93a27,us 2691349,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.3025,8.32736,1973-02-01,"j. cuatrecasas, l. e. ruíz-terán & m. lópez figueiras",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1973
Libanothamnus spectabilis,ea286fc0-b82c-4fd2-9bd6-6ae3f1f0ee48,http://n2t.net/ark:/65665/3d426ec8e-cda9-4b7a-b86f-3583e378493e,us 2905448,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.2979,8.32751,1978-11-14,j. cuatrecasas & l. e. ruíz-terán,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1978
Libanothamnus spectabilis,ebbc5e41-51ca-4b9e-9c06-ca9aa50cc625,http://n2t.net/ark:/65665/3a02d56ca-3176-4449-b0df-91a9ae802f62,us 3033029,asteraceae,libanothamnus,libanothamnus spectabilis,venezuela,mérida,-71.3201,8.31939,1984-08-22,p. e. berry,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Libidibia coriaria,24f02970-c299-4328-a84c-b5f746b05a3d,http://n2t.net/ark:/65665/39734f0d2-5590-41f6-bb32-f7412ff1fdf5,us 3573543,fabaceae,libidibia,libidibia coriaria,colombia,bolívar,-74.27,9.07,NA,j. l. zarucchi & h. cuadros,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Libidibia coriaria,4e091780-b143-4068-93b5-daa83332aa11,http://n2t.net/ark:/65665/34aa5f4f7-5eca-41f8-ad46-a1065b0eddcc,us 3646787,fabaceae,libidibia,libidibia coriaria,colombia,bolívar,-75.3,10.23,1985-08-14,j. l. zarucchi & h. cuadros,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Libidibia coriaria,bcf75336-b4e6-477b-b08a-24c087491dea,dcb39e5a-e455-4651-a271-243763cafe15,54739,fabaceae,libidibia,libidibia coriaria,colombia,santa marta dept.,-74.211,11.2404,NA,herbert h. smith,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Libidibia coriaria,ffdb5d73-a68a-4ff5-acdb-170224e601b5,http://n2t.net/ark:/65665/392aed1ae-dd17-45db-bdbd-dd01a5e4c48d,us 3646788,fabaceae,libidibia,libidibia coriaria,colombia,bolívar,-75.62,10.23,1985-08-06,j. l. zarucchi & h. cuadros,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Licania subrotundata,6ceb39f0-6060-4b34-b690-70c24f42da7c,http://n2t.net/ark:/65665/3020c582b-4cb7-4217-8f78-a8379fa9cb51,us 3704765,chrysobalanaceae,licania,licania subrotundata,venezuela,NA,-66.8917,10.55,2011-01-26,w. meier & y. lira,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2011
Licania tepuiensis,c4022390-e211-4f30-abd6-9ff97d9f1e69,http://n2t.net/ark:/65665/32e84a3c6-7a29-46f8-a74e-39f721ee9ce5,us 2701227,chrysobalanaceae,licania,licania tepuiensis,venezuela,bolivar,-61.0483,5.41682,1952-03-13,b. maguire,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1952
Ligustrum lucidum,81f5a9cd-df1a-4200-a49a-89c39b7b3b9c,bra:cenargen:cen:104023,104023,oleaceae,ligustrum,ligustrum lucidum,argentina,NA,-58.209444,-31.874166,2014-12-15,maría silvia ferrucci,0c94911f-6f18-40a2-a0c3-95c845bc41d7,2014
Ligustrum sinense,4d3330cf-f004-486a-81c6-8e24222ab563,ucr-bps-284431,NA,oleaceae,ligustrum,ligustrum sinense,argentina,entre rios,-58.23,-31.85583,NA,"m.s. ferrucci; m. dematteis, e.c. lattar, a. avalos, m.c. brem",ba042ffa-8175-4a47-8eb1-08b4d6319ccf,NA
Lonchocarpus crassispermus,3e04f741-3cfa-4951-bf93-03a9e566cc31,http://n2t.net/ark:/65665/368fc8af9-39c2-454b-81c0-0721b82a35d0,us 2557611,fabaceae,lonchocarpus,lonchocarpus crassispermus,venezuela,bolívar,-62.21,8.26,1965-08-01,c. a. blanco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1965
Lonchocarpus crassispermus,fc482440-2282-43a2-b3be-3df72cbce0ad,http://n2t.net/ark:/65665/34148df46-8fa7-4366-b8de-641f032a95de,us 2557560,fabaceae,lonchocarpus,lonchocarpus crassispermus,venezuela,bolivar,-62.433,8.15902,NA,c. a. blanco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Lonchocarpus imatacensis,26c1d1c6-4bb9-4dac-a8d9-2d05108575dc,http://n2t.net/ark:/65665/3921f776a-fbe0-4d71-afe9-72065638c71a,us 2481566,fabaceae,lonchocarpus,lonchocarpus imatacensis,venezuela,bolívar,-61.66,8.5,1960-12-14,j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1960
Lonchocarpus nicou,53f40cbb-eab0-4fa9-8ebd-8fc959c404d6,http://n2t.net/ark:/65665/3434aba9b-0009-4f08-9b81-f583d38ed060,us 1834945,fabaceae,derris,lonchocarpus nicou,venezuela,amazonas,-67.79,5.24,1942-07-06,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1942
Lonchocarpus nicou,7ef0890d-8b37-415e-83fe-b10850380c24,http://n2t.net/ark:/65665/37f90f705-3f52-4f4c-a903-b9fab46f5c9e,us 1878461,fabaceae,derris,lonchocarpus nicou,venezuela,amazonas,-67.06,1.91,1942-02-28,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1942
Lonchocarpus nicou,e5036720-d78f-4da0-82cf-8614e5b9cc06,ucr-bps-247067,NA,fabaceae,derris,lonchocarpus nicou,ecuador,morona-santiago,-78.13667,-2.45917,NA,bruce w. halstead,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,NA
Lozania pittieri,7d04e72b-4399-45aa-b69f-c00d5725f575,bca31056-01ca-4b15-9a6c-bf785b4e35b5,tex00554345,lacistemataceae,lozania,lozania pittieri,colombia,choco,-76.666667,5.633333,NA,thomas b. croat,2d7910d9-7f63-4bde-918a-9e0265f1c245,NA
Lycianthes heteroclita,f6f6ffe9-378e-4884-aebe-ad8ae9f3dd46,http://n2t.net/ark:/65665/302fd83d8-ba3d-4279-ac31-fb017e65a2a8,us 3641405,solanaceae,lycianthes,lycianthes heteroclita,colombia,antioquia,-76.42,6.75,1988-07-12,"r. callejas, j. c. betancur, a. arbeláez alvarez & i. castaño",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Macairea chimantensis,017508c6-bbb4-43f0-901f-f409659240da,http://n2t.net/ark:/65665/314b75d3f-0d9c-4b80-8449-2881b7158cf2,us 1932237,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.06,5.2,NA,f. cardona puig,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Macairea chimantensis,028a5c1c-e6fb-4966-8db6-8c6621c6e9e8,http://n2t.net/ark:/65665/3a67ec723-095f-4539-a87e-23cbcfcc577b,us 3074379,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.05,5.88,1986-05-26,"b. k. holst, j. steyermark & r. l. liesner",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Macairea chimantensis,05d3615c-939d-46e6-927b-badec7f8ce94,http://n2t.net/ark:/65665/35f761c00-01c7-41df-a475-50f4ec1b5721,us 3074370,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.03,5.86,1986-05-26,"r. l. liesner, j. steyermark & b. k. holst",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Macairea chimantensis,3b36a458-9eaa-433c-918b-0ac5548321d2,http://n2t.net/ark:/65665/3388bb25b-f764-408f-ac76-049e24ca1783,us 2987892,melastomataceae,macairea,macairea chimantensis,venezuela,bolivar,-62.27,5.17,1984-01-31,o. huber & n. dezzeo,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Macairea chimantensis,4d4568e9-cd6a-4d77-8cbe-797800fbc34e,http://n2t.net/ark:/65665/37a00b6c8-fbcb-4662-a5d1-6cd813fc45b5,us 1909898,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.21,5.3,NA,f. cardona puig,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Macairea chimantensis,58b44e28-5686-417c-89a3-bfd326a4cda7,http://n2t.net/ark:/65665/3cbfa451c-286e-417e-9864-8d9b0ea10b46,us 3074369,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.01,5.86,1986-05-26,"r. l. liesner, j. steyermark & b. k. holst",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Macairea chimantensis,645c7c99-2fbc-4206-abd0-4e5ac1e1d831,http://n2t.net/ark:/65665/33975745b-dad1-4333-b831-12ede7ddf758,us 1997670,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.53,5.91,NA,f. cardona puig,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Macairea chimantensis,7dd81ae2-2bd4-4876-aeb6-de2107d16102,http://n2t.net/ark:/65665/3252f4767-a6ed-4f1e-85a5-550b6f0c8523,us 2342486,melastomataceae,macairea,macairea chimantensis,venezuela,bolivar,-62.0362,5.27533,1953-01-24,j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Macairea chimantensis,8543cd5e-fd71-464e-8116-38e5228b0cce,http://n2t.net/ark:/65665/3409ba584-8d40-422c-a2cf-52c68fada3d9,us 3197284,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-62.26,5.16,1984-01-31,o. huber & n. dezzeo,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Macairea chimantensis,8a1171e2-f27e-4efc-af56-5b815556fcf3,http://n2t.net/ark:/65665/33efafe94-81e9-40c3-a6f1-e2aef0f9ca2b,us 2342488,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-61.9,5.21,1953-01-26,j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Macairea chimantensis,a29fdbf6-a1d2-4625-baf4-1acf334856b7,http://n2t.net/ark:/65665/30f6dfa66-46aa-481e-aa31-2aafd7c7aebe,us 3031460,melastomataceae,macairea,macairea chimantensis,venezuela,bolívar,-61.96,5.25,1984-03-26,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
